Accession,lat,lng
Acc_11142,14.401389,-91.841111
Acc_11143,14.070833,-90.418889
Acc_11144,16.967778,-91.264722
Acc_11145,8.863056,-80.640278
Acc_11146,8.948333,-80.695
Acc_11147,8.965278,-80.699722
Acc_11148,-10.038611,-75.569444
Acc_11149,13.207222,-86.322222
Acc_11150,13.385278,-86.261667
Acc_11151,-6.667883,-77.7145
Acc_11152,14.4,-85.133333
Acc_11153,14.4,-85.133333
Acc_11154,-17.126111,-65.690555
Acc_11155,8.887778,-80.654167
Acc_11156,17.383333,-88.9
Acc_11157,10.916667,-85.5
Acc_11158,-17.901111,-63.438055
Acc_11159,-17.683333,-63.416667
Acc_11160,8.82,-80.681111
Acc_11161,-16.283333,-67.35
Acc_11162,10.216667,-84.588889
Acc_11163,10.19,-83.856944
Acc_11164,9.654167,-83.022222
Acc_11165,9.622222,-82.941389
Acc_11166,10.298611,-84.215
Acc_11167,10.58,-84.985278
Acc_11168,10.712222,-85.118611
Acc_11169,9.672222,-83.05
Acc_11170,10.58,-84.9875
Acc_11171,10.532918,-84.881516
Acc_11172,10.943222,-85.317639
Acc_11173,10.943222,-85.317639
Acc_11174,10.943222,-85.317639
Acc_11175,10.882388,-85.390921
Acc_11176,10.882388,-85.390921
Acc_11177,10.882388,-85.390921
Acc_11178,9.040152,-82.973582
Acc_11179,9.040152,-82.973582
Acc_11180,10.846728,-85.770892
Acc_11181,10.846728,-85.770892
Acc_11182,10.846728,-85.770892
Acc_11183,10.846728,-85.770892
Acc_11184,8.967,-83.433917
Acc_11185,8.967,-83.433917
Acc_11186,8.967,-83.433917
Acc_11187,8.967,-83.433917
Acc_11188,10.344631,-84.820556
Acc_11189,10.344631,-84.820556
Acc_11190,9.691667,-84.213889
Acc_11191,9.691667,-84.213889
Acc_11192,9.691667,-84.213889
Acc_11193,9.691667,-84.213889
Acc_11194,9.790278,-83.633333
Acc_11195,9.103987,-83.115272
Acc_11196,9.103987,-83.115272
Acc_11197,9.103987,-83.115272
Acc_11198,9.103987,-83.115272
Acc_11199,9.409306,-83.831722
Acc_11200,10.802833,-85.64075
Acc_11201,10.802833,-85.64075
Acc_11202,10.802833,-85.64075
Acc_11203,8.565556,-83.507083
Acc_11204,8.565556,-83.507083
Acc_11205,8.565556,-83.507083
Acc_11206,8.565556,-83.507083
Acc_11207,8.565556,-83.507083
Acc_11208,9.809222,-84.574472
Acc_11209,9.809222,-84.574472
Acc_11210,9.809222,-84.574472
Acc_11211,9.775111,-84.606139
Acc_11212,9.775111,-84.606139
Acc_11213,9.775111,-84.606139
Acc_11214,9.379444,-84.147194
Acc_11215,9.379444,-84.147194
Acc_11216,9.379444,-84.147194
Acc_11217,10.159972,-83.936306
Acc_11218,9.672,-83.024889
Acc_11219,9.672,-83.024889
Acc_11220,9.672,-83.024889
Acc_11221,9.672,-83.024889
Acc_11222,9.385306,-84.142972
Acc_11223,9.385306,-84.142972
Acc_11224,9.385306,-84.142972
Acc_11225,9.385306,-84.142972
Acc_11226,9.385306,-84.142972
Acc_11227,10.440806,-83.578222
Acc_11228,10.440806,-83.578222
Acc_11229,10.440806,-83.578222
Acc_11230,9.617972,-83.268083
Acc_11231,9.617972,-83.268083
Acc_11232,9.7715,-84.604472
Acc_11233,9.7715,-84.604472
Acc_11234,9.7715,-84.604472
Acc_11235,10.775083,-85.349222
Acc_11236,10.775083,-85.349222
Acc_11237,10.775083,-85.349222
Acc_11238,9.680556,-84.252778
Acc_11239,9.680556,-84.252778
Acc_11240,9.680556,-84.252778
Acc_11241,9.680556,-84.252778
Acc_11242,9.680556,-84.252778
Acc_11243,9.708889,-84.295556
Acc_11244,9.708889,-84.295556
Acc_11245,9.708889,-84.295556
Acc_11246,9.708889,-84.295556
Acc_11247,10.686111,-84.180556
Acc_11248,10.191111,-83.857778
Acc_11249,10.191111,-83.857778
Acc_11250,9.776389,-84.606944
Acc_11251,9.776389,-84.606944
Acc_11252,9.776389,-84.606944
Acc_11253,9.492294,-84.017285
Acc_11254,10.966667,-85.475
Acc_11255,10.254806,-83.998111
Acc_11256,10.254806,-83.998111
Acc_11257,10.704603,-84.992304
Acc_11258,10.452778,-84.658333
Acc_11259,10.452778,-84.658333
Acc_11260,10.452778,-84.658333
Acc_11261,10.452778,-84.658333
Acc_11262,9.537222,-83.838333
Acc_11263,9.537222,-83.838333
Acc_11264,9.537222,-83.838333
Acc_11265,9.537222,-83.838333
Acc_11266,9.537222,-83.838333
Acc_11267,10.931667,-85.461944
Acc_11268,9.617278,-83.284111
Acc_11269,9.617278,-83.284111
Acc_11270,9.619194,-83.26275
Acc_11271,9.619194,-83.26275
Acc_11272,10.441667,-84.619444
Acc_11273,10.441667,-84.619444
Acc_11274,9.831,-83.1504
Acc_11275,9.617972,-83.268083
Acc_11276,9.617972,-83.268083
Acc_11277,9.620139,-83.268056
Acc_11278,9.620139,-83.268056
Acc_11279,9.620139,-83.268056
Acc_11280,9.620139,-83.268056
Acc_11281,10.114444,-84.729444
Acc_11282,10.114444,-84.729444
Acc_11283,9.664664,-83.02469
Acc_11284,9.664664,-83.02469
Acc_11285,10.06516,-83.630885
Acc_11286,10.06516,-83.630885
Acc_11287,10.06516,-83.630885
Acc_11288,9.618889,-83.259306
Acc_11289,9.618889,-83.259306
Acc_11290,9.618889,-83.259306
Acc_11291,9.618889,-83.259306
Acc_11292,9.618889,-83.259306
Acc_11293,8.440069,-83.283107
Acc_11294,8.440069,-83.283107
Acc_11295,8.440069,-83.283107
Acc_11296,8.440069,-83.283107
Acc_11297,8.440069,-83.283107
Acc_11298,8.440069,-83.283107
Acc_11299,8.440069,-83.283107
Acc_11300,8.440069,-83.283107
Acc_11301,8.440069,-83.283107
Acc_11302,9.664664,-83.02469
Acc_11303,9.664664,-83.02469
Acc_11304,9.664664,-83.02469
Acc_11305,10.891667,-85.858333
Acc_11306,10.891667,-85.858333
Acc_11307,10.886744,-85.886455
Acc_11308,10.886744,-85.886455
Acc_11309,10.886744,-85.886455
Acc_11310,10.886744,-85.886455
Acc_11311,10.709855,-84.186694
Acc_11312,9.780833,-84.475556
Acc_11313,9.780833,-84.475556
Acc_11314,8.497222,-83.388889
Acc_11315,8.497222,-83.388889
Acc_11316,10.676228,-84.234616
Acc_11317,10.676228,-84.234616
Acc_11318,8.995742,-83.515879
Acc_11319,8.995742,-83.515879
Acc_11320,8.995742,-83.515879
Acc_11321,10.75,-85.291111
Acc_11322,10.75,-85.291111
Acc_11323,10.75,-85.291111
Acc_11324,10.75,-85.291111
Acc_11325,9.690278,-84.373611
Acc_11326,10.528333,-84.816389
Acc_11327,10.528333,-84.816389
Acc_11328,10.858333,-85.830556
Acc_11329,10.858333,-85.830556
Acc_11330,10.900833,-85.916667
Acc_11331,10.900833,-85.916667
Acc_11332,10.900833,-85.916667
Acc_11333,10.900833,-85.916667
Acc_11334,10.164111,-83.940021
Acc_11335,9.812222,-84.471111
Acc_11336,9.812222,-84.471111
Acc_11337,10.646389,-84.0425
Acc_11338,9.809444,-84.474167
Acc_11339,9.809444,-84.474167
Acc_11340,9.809444,-84.474167
Acc_11341,9.944444,-84.919444
Acc_11342,9.944444,-84.919444
Acc_11343,9.944444,-84.919444
Acc_11344,9.97362,-84.093477
Acc_11345,10.433333,-84.033333
Acc_11346,10.890278,-85.9
Acc_11347,10.890278,-85.9
Acc_11348,10.890278,-85.9
Acc_11349,10.890278,-85.9
Acc_11350,9.652778,-82.750556
Acc_11351,8.65618,-83.180561
Acc_11352,8.65618,-83.180561
Acc_11353,8.671667,-83.504722
Acc_11354,10.990556,-85.427778
Acc_11355,9.65,-85.072222
Acc_11356,9.65,-85.072222
Acc_11357,9.65,-85.072222
Acc_11358,10.866667,-85.85
Acc_11359,9.785833,-84.448611
Acc_11360,9.881111,-84.196667
Acc_11361,9.881111,-84.196667
Acc_11362,9.881111,-84.196667
Acc_11363,9.84622,-84.159946
Acc_11364,9.84622,-84.159946
Acc_11365,10.748333,-84.168611
Acc_11366,10.433333,-84.016668
Acc_11367,9.936111,-84.908333
Acc_11368,9.936111,-84.908333
Acc_11369,9.936111,-84.908333
Acc_11370,9.936111,-84.908333
Acc_11371,9.936111,-84.908333
Acc_11372,9.935226,-84.903265
Acc_11373,9.696944,-84.670833
Acc_11374,9.696944,-84.670833
Acc_11375,9.696944,-84.670833
Acc_11376,10.219418,-85.198155
Acc_11377,10.441667,-83.788889
Acc_11378,10.441667,-83.788889
Acc_11379,10.441667,-83.788889
Acc_11380,10.366667,-84.069444
Acc_11381,10.366667,-84.069444
Acc_11382,9.881111,-84.196667
Acc_11383,9.881111,-84.196667
Acc_11384,9.881111,-84.196667
Acc_11385,9.783333,-84.6
Acc_11386,9.652778,-84.186111
Acc_11387,10.205846,-85.239388
Acc_11388,10.205846,-85.239388
Acc_11389,9.871542,-85.052669
Acc_11390,9.705556,-84.141667
Acc_11391,9.705556,-84.141667
Acc_11392,10.908333,-85.908333
Acc_11393,9.413921,-84.157427
Acc_11394,9.413921,-84.157427
Acc_11395,9.413921,-84.157427
Acc_11396,9.726278,-84.539111
Acc_11397,9.726278,-84.539111
Acc_11398,9.726278,-84.539111
Acc_11399,8.702778,-83.205556
Acc_11400,9.654167,-83.022222
Acc_11401,9.654167,-83.022222
Acc_11402,9.654167,-83.022222
Acc_11403,9.654167,-83.022222
Acc_11404,9.654167,-83.022222
Acc_11405,9.654167,-83.022222
Acc_11406,9.654167,-83.022222
Acc_11407,9.884722,-84.5
Acc_11408,9.884722,-84.5
Acc_11409,8.842778,-83.476111
Acc_11410,10.532918,-84.881516
Acc_11411,10.532918,-84.881516
Acc_11412,10.532918,-84.881516
Acc_11413,10.477778,-84.984722
Acc_11414,9.728121,-83.078247
Acc_11415,9.675,-83.005556
Acc_11416,10.216667,-84.588889
Acc_11417,10.216667,-84.588889
Acc_11418,10.934722,-85.733333
Acc_11419,10.934722,-85.733333
Acc_11420,10.856743,-85.919218
Acc_11421,10.075,-85.318056
Acc_11422,10.075,-85.318056
Acc_11423,10.366667,-84.783333
Acc_11424,10.366667,-84.783333
Acc_11425,10.366667,-84.783333
Acc_11426,10.941667,-85.716667
Acc_11427,10.45,-84.5
Acc_11428,10.45,-84.5
Acc_11429,10.740887,-85.094444
Acc_11430,10.740887,-85.094444
Acc_11431,10.740887,-85.094444
Acc_11432,10.298738,-84.215016
Acc_11433,10.298738,-84.215016
Acc_11434,10.298738,-84.215016
Acc_11435,10.298738,-84.215016
Acc_11436,10.298738,-84.215016
Acc_11437,9.672222,-83.05
Acc_11438,9.672222,-83.05
Acc_11439,9.672222,-83.05
Acc_11440,9.672222,-83.05
Acc_11441,8.672538,-83.244148
Acc_11442,10.722937,-85.036806
Acc_11443,10.722937,-85.036806
Acc_11444,10.722937,-85.036806
Acc_11445,10.722937,-85.036806
Acc_11446,9.447222,-83.536111
Acc_11447,9.447222,-83.536111
Acc_11448,9.447222,-83.536111
Acc_11449,9.447222,-83.536111
Acc_11450,9.660515,-83.019777
Acc_11451,9.660515,-83.019777
Acc_11452,9.660515,-83.019777
Acc_11453,9.660515,-83.019777
Acc_11454,9.674926,-83.026777
Acc_11455,8.355556,-83.133333
Acc_11456,8.355556,-83.133333
Acc_11457,8.355556,-83.133333
Acc_11458,9.696944,-84.670833
Acc_11459,9.464722,-83.961389
Acc_11460,9.464722,-83.961389
Acc_11461,9.464722,-83.961389
Acc_11462,9.464722,-83.961389
Acc_11463,10.19,-83.856944
Acc_11464,10.19,-83.856944
Acc_11465,10.19,-83.856944
Acc_11466,10.19,-83.856944
Acc_11467,10.704603,-84.992304
Acc_11468,10.704603,-84.992304
Acc_11469,10.704603,-84.992304
Acc_11470,10.704603,-84.992304
Acc_11471,10.579924,-84.987587
Acc_11472,10.579924,-84.987587
Acc_11473,10.579924,-84.987587
Acc_11474,10.579924,-84.987587
Acc_11475,10.579924,-84.987587
Acc_11476,10.579924,-84.987587
Acc_11477,10.579924,-84.987587
Acc_11478,10.579924,-84.987587
Acc_11479,10.579924,-84.987587
Acc_11480,10.579924,-84.987587
Acc_11481,10.55,-85.305556
Acc_11482,9.972222,-83.452778
Acc_11483,9.972222,-83.452778
Acc_11484,9.972222,-83.452778
Acc_11485,9.972222,-83.452778
Acc_11486,9.972222,-83.452778
Acc_11487,10.19,-83.856944
Acc_11488,10.19,-83.856944
Acc_11489,9.972222,-83.452778
Acc_11490,9.972222,-83.452778
Acc_11491,9.972222,-83.452778
Acc_11492,9.972222,-83.452778
Acc_11493,9.972222,-83.452778
Acc_11494,9.928915,-83.437874
Acc_11495,9.928915,-83.437874
Acc_11496,9.928915,-83.437874
Acc_11497,9.928915,-83.437874
Acc_11498,9.928915,-83.437874
Acc_11499,9.928915,-83.437874
Acc_11500,9.928915,-83.437874
Acc_11501,9.928915,-83.437874
Acc_11502,9.991667,-83.377778
Acc_11503,9.991667,-83.377778
Acc_11504,9.991667,-83.377778
Acc_11505,8.531329,-83.433609
Acc_11506,8.531329,-83.433609
Acc_11507,8.531329,-83.433609
Acc_11508,8.531329,-83.433609
Acc_11509,8.531329,-83.433609
Acc_11510,10.712348,-85.1186
Acc_11511,10.712348,-85.1186
Acc_11512,10.712348,-85.1186
Acc_11513,10.712348,-85.1186
Acc_11514,10.712348,-85.1186
Acc_11515,10.712348,-85.1186
Acc_11516,8.394444,-83.330556
Acc_11517,8.394444,-83.330556
Acc_11518,8.394444,-83.330556
Acc_11519,8.394444,-83.330556
Acc_11520,10.58,-84.985278
Acc_11521,10.58,-84.985278
Acc_11522,10.704603,-84.992304
Acc_11523,10.704603,-84.992304
Acc_11524,10.704603,-84.992304
Acc_11525,10.220833,-84.6
Acc_11526,8.788889,-82.975
Acc_11527,9.466667,-84.05
Acc_11528,8.783333,-82.966667
Acc_11529,10.833333,-85.616667
Acc_11530,8.466667,-83.583335
Acc_11531,10.929167,-85.470834
Acc_11532,10.329167,-84.080556
Acc_11533,9.347222,-82.983334
Acc_11534,9.408333,-82.969445
Acc_11535,10.3,-84.750001
Acc_11536,10.3,-84.833334
Acc_11537,10.283333,-84.033334
Acc_11538,9.347222,-82.983333
Acc_11539,10.366667,-85.383333
Acc_11540,10.444444,-83.577778
Acc_11541,8.692222,-83.505833
Acc_11542,8.692222,-83.505833
Acc_11543,8.692222,-83.505833
Acc_11544,8.766667,-83.25
Acc_11545,9.699722,-84.384444
Acc_11546,10.990556,-85.427778
Acc_11547,9.616667,-82.733333
Acc_11548,8.466667,-83.583338
Acc_11549,8.616669,-83.716662
Acc_11550,8.466667,-83.583335
Acc_11551,8.466667,-83.583335
Acc_11552,8.466667,-83.583335
Acc_11553,9.633333,-82.769444
Acc_11554,9.404167,-83.0875
Acc_11555,8.491667,-83.486111
Acc_11556,9.386111,-83.006944
Acc_11557,9.420833,-82.983333
Acc_11558,9.408333,-82.969444
Acc_11559,9.497222,-82.986111
Acc_11560,9.797222,-83.091667
Acc_11561,10.85,-85.35
Acc_11562,10.816667,-84.95
Acc_11563,10.85,-85.35
Acc_11564,10.8,-85.316667
Acc_11565,10.8,-85.316667
Acc_11566,8.7,-83.55
Acc_11567,9.477778,-83.690278
Acc_11568,9.075,-83.658333
Acc_11569,10.366667,-84.85
Acc_11570,10.7,-85
Acc_11571,10.7,-85
Acc_11572,10.7,-85
Acc_11573,10.7,-85
Acc_11574,9.92,-84.259722
Acc_11575,9.92,-84.259722
Acc_11576,9.92,-84.259722
Acc_11577,9.92,-84.259722
Acc_11578,10.288056,-84.382778
Acc_11579,10.288056,-84.382778
Acc_11580,10.288056,-84.382778
Acc_11581,10.288056,-84.382778
Acc_11582,9.984308,-83.473748
Acc_11583,9.984308,-83.473748
Acc_11584,9.984308,-83.473748
Acc_11585,9.984308,-83.473748
Acc_11586,9.984308,-83.473748
Acc_11587,9.984308,-83.473748
Acc_11588,9.984308,-83.473748
Acc_11589,9.672222,-84.1625
Acc_11590,9.672222,-84.1625
Acc_11591,9.672222,-84.1625
Acc_11592,9.672222,-84.1625
Acc_11593,9.672222,-84.1625
Acc_11594,9.598056,-85.138889
Acc_11595,9.598056,-85.138889
Acc_11596,9.598056,-85.138889
Acc_11597,9.598056,-85.138889
Acc_11598,10.241667,-84.7
Acc_11599,10.241667,-84.7
Acc_11600,10.241667,-84.7
Acc_11601,10.241667,-84.7
Acc_11602,10.241667,-84.7
Acc_11603,10.720833,-85.005556
Acc_11604,10.720833,-85.005556
Acc_11605,10.673611,-85.055
Acc_11606,10.673611,-85.055
Acc_11607,10.673611,-85.055
Acc_11608,10.673611,-85.055
Acc_11609,10.35,-85.298611
Acc_11610,10.35,-85.298611
Acc_11611,10.35,-85.298611
Acc_11612,10.35,-85.298611
Acc_11613,10.35,-85.298611
Acc_11614,10.683491,-85.086527
Acc_11615,10.673611,-85.055
Acc_11616,10.673611,-85.055
Acc_11617,10.673611,-85.055
Acc_11618,10.673611,-85.055
Acc_11619,10.673611,-85.055
Acc_11620,10.709184,-85.117671
Acc_11621,10.709184,-85.117671
Acc_11622,10.709184,-85.117671
Acc_11623,10.709184,-85.117671
Acc_11624,10.718058,-85.051394
Acc_11625,10.718058,-85.051394
Acc_11626,10.718058,-85.051394
Acc_11627,10.718058,-85.051394
Acc_11628,10.718058,-85.051394
Acc_11629,10.365278,-85.377778
Acc_11630,10.365278,-85.377778
Acc_11631,10.365278,-85.377778
Acc_11632,9.633436,-82.64083
Acc_11633,9.633436,-82.64083
Acc_11634,9.633436,-82.64083
Acc_11635,9.622395,-82.941497
Acc_11636,9.622395,-82.941497
Acc_11637,9.631944,-82.898611
Acc_11638,9.631944,-82.898611
Acc_11639,9.631944,-82.898611
Acc_11640,9.631944,-82.898611
Acc_11641,9.631944,-82.898611
Acc_11642,9.631944,-82.898611
Acc_11643,9.575,-82.666667
Acc_11644,9.579405,-85.136245
Acc_11645,9.579405,-85.136245
Acc_11646,9.579405,-85.136245
Acc_11647,9.579405,-85.136245
Acc_11648,10.88334,-85.483332
Acc_11649,10.88334,-85.483332
Acc_11650,10.928611,-85.469446
Acc_11651,8.716667,-83.580556
Acc_11652,8.466667,-83.583336
Acc_11653,10.166667,-85.366667
Acc_11654,9.675,-83.025
Acc_11655,8.533333,-83.466667
Acc_11656,8.566667,-83.516667
Acc_11657,8.533333,-83.466667
Acc_11658,10.643889,-83.736111
Acc_11659,8.719444,-83.580556
Acc_11660,8.705556,-83.525
Acc_11661,8.684722,-83.570833
Acc_11662,10.643889,-83.736112
Acc_11663,10.643889,-83.736112
Acc_11664,10.166667,-85.366667
Acc_11665,10.401111,-84.050833
Acc_11666,10.929167,-85.470834
Acc_11667,8.825,-83.195833
Acc_11668,9.830558,-83.444453
Acc_11669,10.594444,-83.8
Acc_11670,8.705556,-83.525
Acc_11671,8.975,-83.463889
Acc_11672,9.725,-84.369444
Acc_11673,8.770833,-83.393056
Acc_11674,8.716667,-83.523611
Acc_11675,10.830556,-84.969444
Acc_11676,9.425,-83.059722
Acc_11677,10.913889,-84.768056
Acc_11678,10.198333,-83.8375
Acc_11679,9.065278,-83.272222
Acc_11680,10.054167,-85.423611
Acc_11681,10.066667,-84.245833
Acc_11682,8.716667,-83.580557
Acc_11683,8.8,-83.283333
Acc_11684,10.45,-83.780556
Acc_11685,10.894444,-84.788889
Acc_11686,9.783333,-83.341667
Acc_11687,9.783333,-83.341667
Acc_11688,10.956944,-84.748611
Acc_11689,9.672222,-83.05
Acc_11690,9.518056,-82.956944
Acc_11691,10.928611,-85.469444
Acc_11692,10.066667,-83.983333
Acc_11693,8.483333,-83.6
Acc_11694,9.675,-83.025
Acc_11695,10.316667,-84.716667
Acc_11696,10.25,-84.833334
Acc_11697,8.480556,-83.591667
Acc_11698,10.588889,-84.930556
Acc_11699,9.519349,-82.956275
Acc_11700,9.630556,-82.686111
Acc_11701,10.45,-84.5
Acc_11702,8.528329,-83.653042
Acc_11703,8.766667,-83.250001
Acc_11704,10.834722,-85.631944
Acc_11705,10.777778,-85.351389
Acc_11706,9.9,-83.2
Acc_11707,9.583333,-85.116667
Acc_11708,10.441667,-83.788889
Acc_11709,9.675,-83.005556
Acc_11710,10.928611,-85.469446
Acc_11711,9.436111,-83.05
Acc_11712,10.643889,-83.736112
Acc_11713,10.797222,-85.305278
Acc_11714,8.545556,-83.526944
Acc_11715,8.466667,-83.583335
Acc_11716,9.850556,-84.164444
Acc_11717,8.683628,-83.707557
Acc_11718,10.833333,-85.25
Acc_11719,10.683333,-83.633334
Acc_11720,9.675,-83.022222
Acc_11721,9.675,-83.022222
Acc_11722,9.772222,-84.605556
Acc_11723,10.3,-84.75
Acc_11724,10.990556,-85.427779
Acc_11725,10.35,-85.350001
Acc_11726,9.640556,-82.770833
Acc_11727,8.398611,-83.335556
Acc_11728,8.466667,-83.583337
Acc_11729,9.726389,-84.2725
Acc_11730,9.780556,-84.195278
Acc_11731,9.908333,-84.252778
Acc_11732,9.851389,-85.342222
Acc_11733,10.268889,-84.783333
Acc_11734,11.033333,-85.408334
Acc_11735,11.033333,-85.408334
Acc_11736,8.729167,-83.577778
Acc_11737,9.55,-83.016667
Acc_11738,11.033333,-85.408334
Acc_11739,8.483333,-83.466667
Acc_11740,9.976389,-84.184722
Acc_11741,9.213889,-83.755556
Acc_11742,10.327778,-84.080556
Acc_11743,10.327778,-84.080556
Acc_11744,10.733333,-85.661111
Acc_11745,9.672222,-83.05
Acc_11746,9.791667,-84.475
Acc_11747,9.213889,-83.755556
Acc_11748,10.276389,-84.795833
Acc_11749,10.990556,-85.427778
Acc_11750,11.033333,-85.408333
Acc_11751,11.033333,-85.408333
Acc_11752,8.817222,-83.190278
Acc_11753,9.816667,-84.9
Acc_11754,10.163889,-83.958333
Acc_11755,8.716667,-83.533334
Acc_11756,9.736667,-84.391111
Acc_11757,8.425,-83.316667
Acc_11758,10.7,-84.166667
Acc_11759,8.575,-83.575
Acc_11760,9.583333,-85.1
Acc_11761,8.725,-83.572222
Acc_11762,9.916944,-84.250278
Acc_11763,10.25,-84.516667
Acc_11764,8.7,-83.525
Acc_11765,8.656944,-83.162222
Acc_11766,9.976389,-84.184722
Acc_11767,8.656944,-83.156944
Acc_11768,8.733333,-83.45
Acc_11769,8.683333,-83.516667
Acc_11770,9.794444,-84.463889
Acc_11771,10.768056,-85.294444
Acc_11772,8.683333,-83.516667
Acc_11773,8.817222,-83.190278
Acc_11774,9.922222,-84.458333
Acc_11775,9.705,-84.130833
Acc_11776,9.705,-84.130833
Acc_11777,9.705,-84.130833
Acc_11778,9.705,-84.130833
Acc_11779,8.7,-83.486112
Acc_11780,10.880556,-85.40139
Acc_11781,10.880556,-85.40139
Acc_11782,10.880556,-85.40139
Acc_11783,10.686111,-84.180556
Acc_11784,9.594444,-85.130556
Acc_11785,9.801389,-84.464444
Acc_11786,8.7125,-83.502778
Acc_11787,10.990556,-85.42778
Acc_11788,10.990556,-85.42778
Acc_11789,10.990556,-85.42778
Acc_11790,10.990556,-85.42778
Acc_11791,10.990556,-85.42778
Acc_11792,10.990556,-85.42778
Acc_11793,9.39344,-83.589279
Acc_11794,9.39344,-83.589279
Acc_11795,8.534815,-83.426667
Acc_11796,9.816667,-83.661111
Acc_11797,10.163344,-83.939112
Acc_11798,9.124422,-83.074861
Acc_11799,9.124422,-83.074861
Acc_11800,9.124422,-83.074861
Acc_11801,9.124422,-83.074861
Acc_11802,10.143333,-85.63
Acc_11803,10.143333,-85.63
Acc_11804,10.929156,-85.476824
Acc_11805,10.929156,-85.476824
Acc_11806,10.215278,-84.588889
Acc_11807,9.458333,-83.5375
Acc_11808,9.124422,-83.074861
Acc_11809,9.124422,-83.074861
Acc_11810,18.334256,-94.993672
Acc_11811,-26.890278,-49.475278
Acc_11812,-24.052722,-47.617278
Acc_11813,-22.72444,-43.02833
Acc_11814,20.598709,-88.155692
Acc_11815,6.705556,-73.241389
Acc_11816,6.701944,-73.2425
Acc_11817,-10.226333,-65.376667
Acc_11818,3.8811,-72.8667
Acc_11819,-16.7261,-64.435
Acc_11820,-12,-70.25
Acc_11821,-10.8339,-52.8731
Acc_11822,-9.1839,-74.14
Acc_11823,10,-74.5
Acc_11824,-9.5,-75.8333
Acc_11825,-9.1839,-74.14
Acc_11826,-1.4628,-78.1869
Acc_11827,-9.1839,-74.14
Acc_11828,-12,-70.25
Acc_11829,19.3333,-96.6667
Acc_11830,-6.2167,-77.9
Acc_11831,-9.1839,-74.14
Acc_11832,-9.1839,-74.14
Acc_11833,-12,-70.25
Acc_11834,-9.1839,-74.14
Acc_11835,-14,-65.5
Acc_11836,-16.7261,-64.435
Acc_11837,15.9317,-90.0933
Acc_11838,-9.1839,-74.14
Acc_11839,-12.5,-72.5
Acc_11840,23,-102
Acc_11841,-9.1839,-74.14
Acc_11842,-9.1839,-74.14
Acc_11843,7,-73.25
Acc_11844,-10.8339,-52.8731
Acc_11845,-16.7261,-64.435
Acc_11846,-9.1839,-74.14
Acc_11847,23,-102
Acc_11848,-10.8339,-52.8731
Acc_11849,-9.1839,-74.14
Acc_11850,-1.4628,-78.1869
Acc_11851,-9.1839,-74.14
Acc_11852,5,-76
Acc_11853,-9.1839,-74.14
Acc_11854,-9.1839,-74.14
Acc_11855,5,-74.1667
Acc_11856,-9.1839,-74.14
Acc_11857,-9.1839,-74.14
Acc_11858,-9.1839,-74.14
Acc_11859,-9.1839,-74.14
Acc_11860,4.1006,-55.625
Acc_11861,-9.1839,-74.14
Acc_11862,-12,-76.6333
Acc_11863,19.3333,-96.6667
Acc_11864,-9.1839,-74.14
Acc_11865,-9.1839,-74.14
Acc_11866,-10.8339,-52.8731
Acc_11867,-1.4628,-78.1869
Acc_11868,-7,-76.8333
Acc_11869,19.3333,-96.6667
Acc_11870,3.8811,-72.8667
Acc_11871,7.0758,-65.9119
Acc_11872,0.25,-70.75
Acc_11873,3.8811,-72.8667
Acc_11874,3.5,-73
Acc_11875,-16.7261,-64.435
Acc_11876,3.8811,-72.8667
Acc_11877,7.0758,-65.9119
Acc_11878,-10.8339,-52.8731
Acc_11879,3.8811,-72.8667
Acc_11880,3.8811,-72.8667
Acc_11881,23,-102
Acc_11882,-9.1839,-74.14
Acc_11883,-11.3333,-67.6667
